student_id,strata,semester,ip_semester,ipk_total,sks_semester,total_sks,sks_lulus,sks_tidak_lulus,label_kelulusan
1673,S1,7,2.184,2.096,18,125,101,24,lulus_terlambat
1673,S1,8,1.928,2.076,17,142,113,29,lulus_terlambat
1673,S1,9,2.079,2.076,18,160,129,31,lulus_terlambat
1673,S1,10,1.567,2.033,15,175,139,36,lulus_terlambat
1673,S1,11,1.74,2.009,15,190,150,40,lulus_terlambat
1674,S1,1,2.553,2.553,21,21,19,2,lulus_terlambat
1674,S1,2,2.507,2.531,18,39,35,4,lulus_terlambat
1674,S1,3,2.271,2.446,19,58,51,7,lulus_terlambat
1674,S1,4,2.751,2.512,16,74,66,8,lulus_terlambat
1674,S1,5,2.707,2.55,18,92,82,10,lulus_terlambat
1674,S1,6,2.213,2.49,20,112,99,13,lulus_terlambat
1674,S1,7,3.126,2.569,16,128,114,14,lulus_terlambat
1674,S1,8,2.461,2.553,23,151,135,16,lulus_terlambat
1674,S1,9,2.597,2.557,17,168,150,18,lulus_terlambat
1675,S1,1,2.688,2.688,20,20,19,1,lulus_tepat_waktu
1675,S1,2,2.53,2.607,21,41,39,2,lulus_tepat_waktu
1675,S1,3,3.462,2.897,21,62,59,3,lulus_tepat_waktu
1675,S1,4,3.297,3.001,22,84,80,4,lulus_tepat_waktu
1675,S1,5,2.58,2.908,24,108,102,6,lulus_tepat_waktu
1675,S1,6,3.07,2.932,19,127,120,7,lulus_tepat_waktu
1675,S1,7,3.592,3.026,21,148,140,8,lulus_tepat_waktu
1675,S1,8,2.816,2.999,22,170,161,9,lulus_tepat_waktu
1676,S1,1,3.522,3.522,21,21,20,1,lulus_tepat_waktu
1676,S1,2,3.076,3.294,22,43,41,2,lulus_tepat_waktu
1676,S1,3,2.977,3.183,23,66,62,4,lulus_tepat_waktu
1676,S1,4,2.953,3.134,18,84,79,5,lulus_tepat_waktu
1676,S1,5,3.188,3.144,19,103,98,5,lulus_tepat_waktu
1676,S1,6,3.268,3.166,22,125,119,6,lulus_tepat_waktu
1676,S1,7,2.967,3.136,22,147,139,8,lulus_tepat_waktu
1676,S1,8,2.837,3.103,18,165,155,10,lulus_tepat_waktu
1677,S1,1,3.263,3.263,20,20,19,1,lulus_terlambat
1677,S1,2,2.549,2.889,22,42,39,3,lulus_terlambat
1677,S1,3,2.332,2.71,20,62,56,6,lulus_terlambat
1677,S1,4,2.873,2.743,16,78,71,7,lulus_terlambat
1677,S1,5,2.749,2.744,18,96,88,8,lulus_terlambat
1677,S1,6,2.164,2.64,21,117,106,11,lulus_terlambat
1677,S1,7,2.008,2.556,18,135,121,14,lulus_terlambat
1677,S1,8,2.489,2.549,15,150,134,16,lulus_terlambat
1677,S1,9,1.959,2.486,18,168,147,21,lulus_terlambat
1678,S1,1,2.492,2.492,20,20,17,3,lulus_terlambat
1678,S1,2,2.334,2.422,16,36,31,5,lulus_terlambat
1678,S1,3,2.721,2.514,16,52,45,7,lulus_terlambat
1678,S1,4,2.418,2.489,18,70,61,9,lulus_terlambat
1678,S1,5,2.951,2.584,18,88,78,10,lulus_terlambat
1678,S1,6,2.862,2.635,20,108,97,11,lulus_terlambat
1678,S1,7,2.156,2.563,19,127,114,13,lulus_terlambat
1678,S1,8,2.221,2.523,17,144,128,16,lulus_terlambat
1678,S1,9,2.482,2.519,15,159,141,18,lulus_terlambat
1678,S1,10,2.292,2.496,18,177,156,21,lulus_terlambat
1679,S1,1,3.093,3.093,19,19,18,1,lulus_tepat_waktu
1679,S1,2,2.574,2.803,24,43,40,3,lulus_tepat_waktu
1679,S1,3,2.641,2.75,21,64,59,5,lulus_tepat_waktu
1679,S1,4,2.609,2.715,21,85,78,7,lulus_tepat_waktu
1679,S1,5,2.766,2.725,21,106,98,8,lulus_tepat_waktu
1679,S1,6,3.056,2.773,18,124,115,9,lulus_tepat_waktu
1679,S1,7,2.696,2.761,24,148,137,11,lulus_tepat_waktu
1679,S1,8,3.141,2.808,21,169,157,12,lulus_tepat_waktu
1680,S1,1,2.999,2.999,20,20,19,1,lulus_tepat_waktu
1680,S1,2,2.685,2.838,21,41,38,3,lulus_tepat_waktu
1680,S1,3,3.101,2.921,19,60,56,4,lulus_tepat_waktu
1680,S1,4,2.916,2.92,22,82,77,5,lulus_tepat_waktu
1680,S1,5,2.858,2.907,21,103,96,7,lulus_tepat_waktu
1680,S1,6,2.902,2.906,19,122,113,9,lulus_tepat_waktu
1680,S1,7,2.941,2.911,19,141,130,11,lulus_tepat_waktu
1680,S1,8,3.063,2.928,18,159,147,12,lulus_tepat_waktu
1681,S2,1,2.19,2.19,22,22,18,4,lulus_tepat_waktu
1681,S2,2,2.455,2.306,17,39,32,7,lulus_tepat_waktu
1681,S2,3,1.839,2.176,15,54,43,11,lulus_tepat_waktu
1682,S1,1,2.589,2.589,18,18,16,2,lulus_tepat_waktu
1682,S1,2,2.945,2.777,20,38,34,4,lulus_tepat_waktu
1682,S1,3,3.004,2.852,19,57,52,5,lulus_tepat_waktu
1682,S1,4,3.21,2.958,24,81,76,5,lulus_tepat_waktu
1682,S1,5,2.641,2.891,22,103,96,7,lulus_tepat_waktu
1682,S1,6,2.951,2.899,18,121,113,8,lulus_tepat_waktu
1682,S1,7,3.213,2.946,21,142,134,8,lulus_tepat_waktu
1682,S1,8,2.95,2.946,24,166,156,10,lulus_tepat_waktu
1683,S1,1,2.751,2.751,21,21,19,2,lulus_tepat_waktu
1683,S1,2,2.43,2.603,18,39,35,4,lulus_tepat_waktu
1683,S1,3,3.096,2.74,15,54,50,4,lulus_tepat_waktu
1683,S1,4,3.634,3.015,24,78,73,5,lulus_tepat_waktu
1683,S1,5,2.784,2.966,21,99,92,7,lulus_tepat_waktu
1683,S1,6,3.145,2.995,19,118,110,8,lulus_tepat_waktu
1683,S1,7,2.708,2.946,24,142,133,9,lulus_tepat_waktu
1683,S1,8,3.431,3.006,20,162,152,10,lulus_tepat_waktu
1684,S3,1,3.498,3.498,19,19,19,0,lulus_tepat_waktu
1684,S3,2,4.0,3.773,23,42,42,0,lulus_tepat_waktu
1685,S2,1,3.628,3.628,20,20,19,1,lulus_tepat_waktu
1685,S2,2,3.157,3.376,23,43,42,1,lulus_tepat_waktu
1686,S1,1,3.154,3.154,22,22,21,1,lulus_tepat_waktu
1686,S1,2,3.131,3.142,24,46,45,1,lulus_tepat_waktu
1686,S1,3,3.09,3.125,23,69,67,2,lulus_tepat_waktu
1686,S1,4,3.062,3.11,21,90,88,2,lulus_tepat_waktu
1686,S1,5,2.632,3.02,21,111,107,4,lulus_tepat_waktu
1686,S1,6,2.884,3.001,18,129,124,5,lulus_tepat_waktu
1686,S1,7,3.758,3.094,18,147,142,5,lulus_tepat_waktu
1686,S1,8,3.451,3.14,22,169,164,5,lulus_tepat_waktu
1687,S1,1,3.967,3.967,20,20,19,1,lulus_tepat_waktu
1687,S1,2,3.238,3.569,24,44,42,2,lulus_tepat_waktu
1687,S1,3,3.513,3.55,24,68,65,3,lulus_tepat_waktu
1687,S1,4,3.054,3.42,24,92,89,3,lulus_tepat_waktu
1687,S1,5,3.145,3.365,23,115,111,4,lulus_tepat_waktu
1687,S1,6,2.68,3.251,23,138,133,5,lulus_tepat_waktu
1687,S1,7,3.367,3.266,21,159,154,5,lulus_tepat_waktu
1688,S1,1,2.935,2.935,19,19,18,1,lulus_terlambat
1688,S1,2,3.194,3.068,20,39,37,2,lulus_terlambat
1688,S1,3,2.775,2.959,23,62,58,4,lulus_terlambat
1688,S1,4,2.476,2.846,19,81,75,6,lulus_terlambat
1688,S1,5,2.391,2.771,16,97,89,8,lulus_terlambat
1688,S1,6,2.236,2.699,15,112,102,10,lulus_terlambat
1688,S1,7,1.863,2.583,18,130,116,14,lulus_terlambat
1688,S1,8,2.705,2.597,16,146,131,15,lulus_terlambat
1688,S1,9,3.324,2.688,21,167,152,15,lulus_terlambat
1689,S2,1,3.443,3.443,18,18,18,0,lulus_tepat_waktu
1689,S2,2,3.686,3.574,21,39,39,0,lulus_tepat_waktu
1690,S2,1,3.195,3.195,20,20,20,0,lulus_tepat_waktu
1690,S2,2,3.171,3.183,21,41,40,1,lulus_tepat_waktu
1691,S1,1,3.221,3.221,21,21,20,1,lulus_tepat_waktu
1691,S1,2,3.564,3.392,21,42,41,1,lulus_tepat_waktu
1691,S1,3,3.9,3.572,23,65,63,2,lulus_tepat_waktu
1691,S1,4,3.522,3.56,21,86,83,3,lulus_tepat_waktu
1691,S1,5,3.299,3.503,24,110,107,3,lulus_tepat_waktu
1691,S1,6,3.186,3.45,22,132,128,4,lulus_tepat_waktu
1691,S1,7,3.889,3.515,23,155,151,4,lulus_tepat_waktu
1692,S1,1,2.818,2.818,21,21,20,1,lulus_terlambat
1692,S1,2,2.565,2.701,18,39,37,2,lulus_terlambat
1692,S1,3,2.618,2.675,18,57,54,3,lulus_terlambat
1692,S1,4,2.219,2.565,18,75,70,5,lulus_terlambat
1692,S1,5,2.693,2.589,17,92,85,7,lulus_terlambat
1692,S1,6,2.42,2.56,19,111,101,10,lulus_terlambat
1692,S1,7,2.815,2.594,17,128,117,11,lulus_terlambat
1692,S1,8,2.463,2.576,20,148,134,14,lulus_terlambat
1692,S1,9,2.829,2.604,18,166,151,15,lulus_terlambat
1693,S1,1,3.097,3.097,18,18,17,1,lulus_tepat_waktu
1693,S1,2,2.943,3.009,24,42,39,3,lulus_tepat_waktu
1693,S1,3,3.055,3.023,19,61,58,3,lulus_tepat_waktu
1693,S1,4,3.357,3.115,23,84,81,3,lulus_tepat_waktu
1693,S1,5,2.966,3.083,23,107,102,5,lulus_tepat_waktu
1693,S1,6,3.414,3.137,21,128,122,6,lulus_tepat_waktu
1693,S1,7,3.162,3.141,21,149,143,6,lulus_tepat_waktu
1693,S1,8,2.616,3.068,24,173,165,8,lulus_tepat_waktu
1694,S2,1,2.57,2.57,20,20,19,1,lulus_tepat_waktu
1694,S2,2,2.461,2.519,18,38,35,3,lulus_tepat_waktu
1694,S2,3,2.833,2.612,16,54,50,4,lulus_tepat_waktu
1695,S3,1,2.223,2.223,20,20,17,3,lulus_tepat_waktu
1695,S3,2,2.019,2.129,17,37,31,6,lulus_tepat_waktu
1695,S3,3,2.536,2.262,18,55,48,7,lulus_tepat_waktu
1696,S1,1,2.368,2.368,22,22,19,3,lulus_terlambat
1696,S1,2,2.807,2.546,15,37,33,4,lulus_terlambat
1696,S1,3,2.63,2.575,20,57,52,5,lulus_terlambat
1696,S1,4,2.31,2.504,21,78,71,7,lulus_terlambat
1696,S1,5,2.949,2.587,18,96,88,8,lulus_terlambat
1696,S1,6,2.241,2.528,20,116,106,10,lulus_terlambat
1696,S1,7,2.463,2.52,15,131,118,13,lulus_terlambat
1696,S1,8,2.155,2.483,15,146,131,15,lulus_terlambat
1696,S1,9,2.336,2.467,18,164,146,18,lulus_terlambat
1697,S1,1,2.427,2.427,18,18,16,2,dropout
1697,S1,2,1.703,2.086,16,34,28,6,dropout
1697,S1,3,2.128,2.1,16,50,41,9,dropout
1697,S1,4,2.026,2.08,18,68,57,11,dropout
1697,S1,5,1.818,2.03,16,84,69,15,dropout
1697,S1,6,1.43,1.929,17,101,82,19,dropout
1697,S1,7,2.238,1.971,16,117,96,21,dropout
1697,S1,8,2.006,1.975,15,132,109,23,dropout
1697,S1,9,2.196,2.001,17,149,123,26,dropout
1697,S1,10,1.553,1.96,15,164,134,30,dropout
1697,S1,11,1.662,1.93,18,182,147,35,dropout
1698,S1,1,2.255,2.255,21,21,18,3,lulus_terlambat
1698,S1,2,2.393,2.312,15,36,30,6,lulus_terlambat
1698,S1,3,2.301,2.309,16,52,43,9,lulus_terlambat
1698,S1,4,1.847,2.19,18,70,55,15,lulus_terlambat
1698,S1,5,2.54,2.262,18,88,72,16,lulus_terlambat
1698,S1,6,2.157,2.244,18,106,86,20,lulus_terlambat
1698,S1,7,2.002,2.212,16,122,100,22,lulus_terlambat
1698,S1,8,1.775,2.156,18,140,112,28,lulus_terlambat
1698,S1,9,1.937,2.133,16,156,123,33,lulus_terlambat
1698,S1,10,1.955,2.117,16,172,134,38,lulus_terlambat
1698,S1,11,1.534,2.062,18,190,147,43,lulus_terlambat
1699,S1,1,3.026,3.026,18,18,18,0,lulus_tepat_waktu
1699,S1,2,3.155,3.099,23,41,41,0,lulus_tepat_waktu
1699,S1,3,2.921,3.035,23,64,63,1,lulus_tepat_waktu
1699,S1,4,3.185,3.071,20,84,83,1,lulus_tepat_waktu
1699,S1,5,2.928,3.042,21,105,102,3,lulus_tepat_waktu
1699,S1,6,2.739,2.991,21,126,122,4,lulus_tepat_waktu
1699,S1,7,2.927,2.983,18,144,138,6,lulus_tepat_waktu
1699,S1,8,2.678,2.944,21,165,158,7,lulus_tepat_waktu
1700,S1,1,2.614,2.614,22,22,20,2,lulus_terlambat
1700,S1,2,2.404,2.514,20,42,36,6,lulus_terlambat
1700,S1,3,1.906,2.331,18,60,49,11,lulus_terlambat
1700,S1,4,2.279,2.319,18,78,64,14,lulus_terlambat
1700,S1,5,2.24,2.305,17,95,79,16,lulus_terlambat
1700,S1,6,2.378,2.316,17,112,94,18,lulus_terlambat
1700,S1,7,2.134,2.292,17,129,108,21,lulus_terlambat
1700,S1,8,2.247,2.287,15,144,121,23,lulus_terlambat
1700,S1,9,2.171,2.276,15,159,134,25,lulus_terlambat
1700,S1,10,2.855,2.335,18,177,150,27,lulus_terlambat
1701,S3,1,2.585,2.585,19,19,18,1,lulus_tepat_waktu
1701,S3,2,2.735,2.658,18,37,35,2,lulus_tepat_waktu
1701,S3,3,2.618,2.643,21,58,55,3,lulus_tepat_waktu
1702,S1,1,2.599,2.599,19,19,18,1,lulus_terlambat
1702,S1,2,2.132,2.365,19,38,34,4,lulus_terlambat
1702,S1,3,2.673,2.46,17,55,49,6,lulus_terlambat
1702,S1,4,2.759,2.537,19,74,66,8,lulus_terlambat
1702,S1,5,2.583,2.546,19,93,83,10,lulus_terlambat
1702,S1,6,2.604,2.556,18,111,100,11,lulus_terlambat
1702,S1,7,2.865,2.603,20,131,119,12,lulus_terlambat
1702,S1,8,2.948,2.649,20,151,137,14,lulus_terlambat
1702,S1,9,2.801,2.666,19,170,155,15,lulus_terlambat
1703,S3,1,3.724,3.724,22,22,21,1,lulus_tepat_waktu
1703,S3,2,3.053,3.389,22,44,42,2,lulus_tepat_waktu
1704,S1,1,3.174,3.174,19,19,19,0,lulus_tepat_waktu
1704,S1,2,3.359,3.273,22,41,41,0,lulus_tepat_waktu
1704,S1,3,3.754,3.436,21,62,62,0,lulus_tepat_waktu
1704,S1,4,3.959,3.578,23,85,85,0,lulus_tepat_waktu
1704,S1,5,3.369,3.536,21,106,105,1,lulus_tepat_waktu
1704,S1,6,3.458,3.523,22,128,127,1,lulus_tepat_waktu
1704,S1,7,3.585,3.532,23,151,150,1,lulus_tepat_waktu
1705,S2,1,2.537,2.537,20,20,19,1,lulus_tepat_waktu
1705,S2,2,2.427,2.483,19,39,35,4,lulus_tepat_waktu
1705,S2,3,2.404,2.459,17,56,49,7,lulus_tepat_waktu
1706,S1,1,3.334,3.334,22,22,21,1,lulus_tepat_waktu
1706,S1,2,3.005,3.162,24,46,44,2,lulus_tepat_waktu
1706,S1,3,3.234,3.185,21,67,65,2,lulus_tepat_waktu
1706,S1,4,3.103,3.164,23,90,87,3,lulus_tepat_waktu
1706,S1,5,3.823,3.293,22,112,108,4,lulus_tepat_waktu
1706,S1,6,3.298,3.294,21,133,128,5,lulus_tepat_waktu
1706,S1,7,3.022,3.254,23,156,151,5,lulus_tepat_waktu
1707,S2,1,2.486,2.486,19,19,17,2,lulus_tepat_waktu
1707,S2,2,2.085,2.302,16,35,30,5,lulus_tepat_waktu
1707,S2,3,2.247,2.285,16,51,44,7,lulus_tepat_waktu
1708,S1,1,1.568,1.568,22,22,14,8,dropout
1708,S1,2,1.828,1.673,15,37,25,12,dropout
1708,S1,3,1.878,1.732,15,52,37,15,dropout
1708,S1,4,2.073,1.82,18,70,51,19,dropout
1708,S1,5,1.778,1.812,17,87,64,23,dropout
1708,S1,6,1.918,1.828,16,103,77,26,dropout
1708,S1,7,1.422,1.771,17,120,91,29,dropout
1708,S1,8,1.853,1.78,16,136,103,33,dropout
1708,S1,9,2.028,1.805,15,151,115,36,dropout
1708,S1,10,1.608,1.785,17,168,126,42,dropout
1708,S1,11,2.023,1.804,15,183,138,45,dropout
1708,S1,12,1.973,1.818,16,199,150,49,dropout
1709,S2,1,3.224,3.224,22,22,21,1,lulus_tepat_waktu
1709,S2,2,3.278,3.252,24,46,44,2,lulus_tepat_waktu
1710,S1,1,3.223,3.223,20,20,19,1,lulus_tepat_waktu
1710,S1,2,3.431,3.329,21,41,40,1,lulus_tepat_waktu
1710,S1,3,3.149,3.263,24,65,64,1,lulus_tepat_waktu
1710,S1,4,3.0,3.192,24,89,86,3,lulus_tepat_waktu
1710,S1,5,3.35,3.218,18,107,104,3,lulus_tepat_waktu
1710,S1,6,3.576,3.284,24,131,127,4,lulus_tepat_waktu
1710,S1,7,3.453,3.307,21,152,148,4,lulus_tepat_waktu
1711,S1,1,2.892,2.892,22,22,20,2,lulus_tepat_waktu
1711,S1,2,3.061,2.975,21,43,40,3,lulus_tepat_waktu
1711,S1,3,2.967,2.972,23,66,61,5,lulus_tepat_waktu
1711,S1,4,3.089,2.997,18,84,78,6,lulus_tepat_waktu
1711,S1,5,2.559,2.906,22,106,99,7,lulus_tepat_waktu
1711,S1,6,2.551,2.85,20,126,117,9,lulus_tepat_waktu
1711,S1,7,2.934,2.86,18,144,134,10,lulus_tepat_waktu
1711,S1,8,2.863,2.861,19,163,151,12,lulus_tepat_waktu
1712,S1,1,3.903,3.903,21,21,21,0,lulus_tepat_waktu
1712,S1,2,3.204,3.554,21,42,41,1,lulus_tepat_waktu
1712,S1,3,3.707,3.608,23,65,63,2,lulus_tepat_waktu
1712,S1,4,4.0,3.704,21,86,84,2,lulus_tepat_waktu
1712,S1,5,2.513,3.47,21,107,103,4,lulus_tepat_waktu
1712,S1,6,3.031,3.407,18,125,120,5,lulus_tepat_waktu
1712,S1,7,2.773,3.305,24,149,142,7,lulus_tepat_waktu
1712,S1,8,3.122,3.285,18,167,160,7,lulus_tepat_waktu
1713,S1,1,2.686,2.686,21,21,20,1,lulus_terlambat
1713,S1,2,2.744,2.714,19,40,37,3,lulus_terlambat
1713,S1,3,2.958,2.792,19,59,54,5,lulus_terlambat
1713,S1,4,2.93,2.827,20,79,72,7,lulus_terlambat
1713,S1,5,2.16,2.692,20,99,88,11,lulus_terlambat
1713,S1,6,2.566,2.676,15,114,102,12,lulus_terlambat
1713,S1,7,2.818,2.698,21,135,121,14,lulus_terlambat
1713,S1,8,2.339,2.656,18,153,136,17,lulus_terlambat
1713,S1,9,3.042,2.69,15,168,151,17,lulus_terlambat
1714,S1,1,2.643,2.643,19,19,18,1,lulus_terlambat
1714,S1,2,2.242,2.437,20,39,35,4,lulus_terlambat
1714,S1,3,2.343,2.411,15,54,48,6,lulus_terlambat
1714,S1,4,2.932,2.53,16,70,63,7,lulus_terlambat
1714,S1,5,2.597,2.544,19,89,80,9,lulus_terlambat
1714,S1,6,2.23,2.487,20,109,98,11,lulus_terlambat
1714,S1,7,3.337,2.601,17,126,115,11,lulus_terlambat
1714,S1,8,2.502,2.586,23,149,136,13,lulus_terlambat
1714,S1,9,2.732,2.602,18,167,153,14,lulus_terlambat
1715,S1,1,2.315,2.315,22,22,18,4,dropout
1715,S1,2,1.945,2.154,17,39,30,9,dropout
1715,S1,3,1.771,2.038,17,56,43,13,dropout
1715,S1,4,1.741,1.966,18,74,56,18,dropout
1715,S1,5,1.8,1.935,17,91,69,22,dropout
1715,S1,6,1.349,1.838,18,109,82,27,dropout
1715,S1,7,1.433,1.789,15,124,93,31,dropout
1715,S1,8,1.617,1.769,16,140,106,34,dropout
1715,S1,9,1.84,1.777,18,158,119,39,dropout
1715,S1,10,1.146,1.716,17,175,131,44,dropout
1715,S1,11,1.79,1.722,16,191,143,48,dropout
1715,S1,12,1.797,1.728,16,207,155,52,dropout
1716,S1,1,3.435,3.435,21,21,20,1,lulus_tepat_waktu
1716,S1,2,3.502,3.469,22,43,41,2,lulus_tepat_waktu
1716,S1,3,3.075,3.336,22,65,63,2,lulus_tepat_waktu
1716,S1,4,3.359,3.342,22,87,85,2,lulus_tepat_waktu
1716,S1,5,3.239,3.32,24,111,108,3,lulus_tepat_waktu
1716,S1,6,3.094,3.282,22,133,130,3,lulus_tepat_waktu
1716,S1,7,3.417,3.303,24,157,154,3,lulus_tepat_waktu
1717,S1,1,3.378,3.378,20,20,20,0,lulus_tepat_waktu
1717,S1,2,2.825,3.089,22,42,40,2,lulus_tepat_waktu
1717,S1,3,3.366,3.172,18,60,58,2,lulus_tepat_waktu
1717,S1,4,3.434,3.247,24,84,81,3,lulus_tepat_waktu
1717,S1,5,3.544,3.306,21,105,101,4,lulus_tepat_waktu
1717,S1,6,3.452,3.331,22,127,122,5,lulus_tepat_waktu
1717,S1,7,3.261,3.322,21,148,143,5,lulus_tepat_waktu
1717,S1,8,3.674,3.367,22,170,165,5,lulus_tepat_waktu
1718,S1,1,3.487,3.487,22,22,22,0,lulus_tepat_waktu
1718,S1,2,3.534,3.51,21,43,42,1,lulus_tepat_waktu
1718,S1,3,3.408,3.476,22,65,63,2,lulus_tepat_waktu
1718,S1,4,3.014,3.355,23,88,85,3,lulus_tepat_waktu
1718,S1,5,3.631,3.408,21,109,105,4,lulus_tepat_waktu
1718,S1,6,3.626,3.446,23,132,128,4,lulus_tepat_waktu
1718,S1,7,3.735,3.487,22,154,150,4,lulus_tepat_waktu
1719,S2,1,3.209,3.209,19,19,19,0,lulus_tepat_waktu
1719,S2,2,3.042,3.121,21,40,40,0,lulus_tepat_waktu
1720,S2,1,3.633,3.633,19,19,19,0,lulus_tepat_waktu
1720,S2,2,3.423,3.516,24,43,42,1,lulus_tepat_waktu
1721,S1,1,3.128,3.128,19,19,19,0,lulus_tepat_waktu
1721,S1,2,3.242,3.189,22,41,40,1,lulus_tepat_waktu
1721,S1,3,2.303,2.871,23,64,59,5,lulus_tepat_waktu
1721,S1,4,2.643,2.821,18,82,76,6,lulus_tepat_waktu
1721,S1,5,3.0,2.856,20,102,95,7,lulus_tepat_waktu
1721,S1,6,2.916,2.867,22,124,115,9,lulus_tepat_waktu
1721,S1,7,3.137,2.903,19,143,134,9,lulus_tepat_waktu
1721,S1,8,2.99,2.914,22,165,154,11,lulus_tepat_waktu
1722,S1,1,3.098,3.098,20,20,19,1,lulus_tepat_waktu
1722,S1,2,2.688,2.875,24,44,42,2,lulus_tepat_waktu
1722,S1,3,3.2,2.977,20,64,61,3,lulus_tepat_waktu
1722,S1,4,2.828,2.936,24,88,83,5,lulus_tepat_waktu
1722,S1,5,3.148,2.974,19,107,101,6,lulus_tepat_waktu
1722,S1,6,3.205,3.016,24,131,125,6,lulus_tepat_waktu
1722,S1,7,2.923,3.002,24,155,147,8,lulus_tepat_waktu
1723,S1,1,2.644,2.644,19,19,17,2,lulus_terlambat
1723,S1,2,2.093,2.376,18,37,33,4,lulus_terlambat
1723,S1,3,2.449,2.399,17,54,48,6,lulus_terlambat
1723,S1,4,2.311,2.38,15,69,61,8,lulus_terlambat
1723,S1,5,2.312,2.366,18,87,76,11,lulus_terlambat
1723,S1,6,2.331,2.36,16,103,89,14,lulus_terlambat
1723,S1,7,2.423,2.369,16,119,103,16,lulus_terlambat
1723,S1,8,2.257,2.356,16,135,117,18,lulus_terlambat
1723,S1,9,1.815,2.295,17,152,128,24,lulus_terlambat
1723,S1,10,2.157,2.281,17,169,142,27,lulus_terlambat
1723,S1,11,2.948,2.339,16,185,157,28,lulus_terlambat
1724,S1,1,2.018,2.018,19,19,17,2,lulus_terlambat
1724,S1,2,1.977,1.999,16,35,29,6,lulus_terlambat
1724,S1,3,2.879,2.287,17,52,45,7,lulus_terlambat
1724,S1,4,2.6,2.371,19,71,62,9,lulus_terlambat
1724,S1,5,2.342,2.364,20,91,79,12,lulus_terlambat
1724,S1,6,2.317,2.358,15,106,92,14,lulus_terlambat
1724,S1,7,2.684,2.405,18,124,109,15,lulus_terlambat
1724,S1,8,1.9,2.335,20,144,124,20,lulus_terlambat
1724,S1,9,2.768,2.381,17,161,140,21,lulus_terlambat
1724,S1,10,2.36,2.378,19,180,157,23,lulus_terlambat
1725,S2,1,3.672,3.672,19,19,19,0,lulus_tepat_waktu
1725,S2,2,2.829,3.22,22,41,39,2,lulus_tepat_waktu
1726,S1,1,3.004,3.004,22,22,22,0,lulus_tepat_waktu
1726,S1,2,3.178,3.093,23,45,45,0,lulus_tepat_waktu
1726,S1,3,2.946,3.043,23,68,66,2,lulus_tepat_waktu
1726,S1,4,3.129,3.063,20,88,86,2,lulus_tepat_waktu
1726,S1,5,2.658,2.979,23,111,108,3,lulus_tepat_waktu
1726,S1,6,2.887,2.965,20,131,126,5,lulus_tepat_waktu
1726,S1,7,3.396,3.017,18,149,143,6,lulus_tepat_waktu
1726,S1,8,3.193,3.04,22,171,164,7,lulus_tepat_waktu
1727,S1,1,2.49,2.49,21,21,18,3,lulus_terlambat
1727,S1,2,2.469,2.48,18,39,33,6,lulus_terlambat
1727,S1,3,2.777,2.574,18,57,50,7,lulus_terlambat
1727,S1,4,2.9,2.652,18,75,67,8,lulus_terlambat
1727,S1,5,2.818,2.684,18,93,84,9,lulus_terlambat
1727,S1,6,2.905,2.723,20,113,102,11,lulus_terlambat
1727,S1,7,2.593,2.703,21,134,122,12,lulus_terlambat
1727,S1,8,2.064,2.616,21,155,140,15,lulus_terlambat
1727,S1,9,2.246,2.58,17,172,155,17,lulus_terlambat
1728,S2,1,2.486,2.486,22,22,19,3,lulus_tepat_waktu
1728,S2,2,2.291,2.398,18,40,34,6,lulus_tepat_waktu
1728,S2,3,2.475,2.422,18,58,50,8,lulus_tepat_waktu
1729,S1,1,2.625,2.625,22,22,20,2,lulus_terlambat
1729,S1,2,2.086,2.369,20,42,37,5,lulus_terlambat
1729,S1,3,2.325,2.357,16,58,51,7,lulus_terlambat
1729,S1,4,2.631,2.419,17,75,67,8,lulus_terlambat
1729,S1,5,2.483,2.431,18,93,82,11,lulus_terlambat
1729,S1,6,2.519,2.444,15,108,96,12,lulus_terlambat
1729,S1,7,3.289,2.564,18,126,113,13,lulus_terlambat
1729,S1,8,2.449,2.548,21,147,130,17,lulus_terlambat
1729,S1,9,2.499,2.543,16,163,143,20,lulus_terlambat
1729,S1,10,2.577,2.546,15,178,157,21,lulus_terlambat
1730,S1,1,3.651,3.651,22,22,22,0,lulus_tepat_waktu
1730,S1,2,3.09,3.37,22,44,44,0,lulus_tepat_waktu
1730,S1,3,3.046,3.256,24,68,67,1,lulus_tepat_waktu
1730,S1,4,3.649,3.348,21,89,88,1,lulus_tepat_waktu
1730,S1,5,3.609,3.4,22,111,109,2,lulus_tepat_waktu
1730,S1,6,3.37,3.395,22,133,131,2,lulus_tepat_waktu
1730,S1,7,3.266,3.377,22,155,153,2,lulus_tepat_waktu
1731,S1,1,3.152,3.152,19,19,19,0,lulus_tepat_waktu
1731,S1,2,2.807,2.967,22,41,40,1,lulus_tepat_waktu
1731,S1,3,2.879,2.937,21,62,59,3,lulus_tepat_waktu
1731,S1,4,2.908,2.93,21,83,78,5,lulus_tepat_waktu
1731,S1,5,3.143,2.973,21,104,99,5,lulus_tepat_waktu
1731,S1,6,2.939,2.967,21,125,118,7,lulus_tepat_waktu
1731,S1,7,2.716,2.934,19,144,136,8,lulus_tepat_waktu
1731,S1,8,2.695,2.906,19,163,153,10,lulus_tepat_waktu
1732,S1,1,1.647,1.647,21,21,17,4,dropout
1732,S1,2,1.76,1.694,15,36,28,8,dropout
1732,S1,3,1.498,1.634,16,52,41,11,dropout
