student_id,strata,semester,ip_semester,ipk_total,sks_semester,total_sks,sks_lulus,sks_tidak_lulus,label_kelulusan
1241,S1,5,2.482,2.759,16,100,92,8,lulus_tepat_waktu
1241,S1,6,3.199,2.82,16,116,108,8,lulus_tepat_waktu
1241,S1,7,2.964,2.845,24,140,131,9,lulus_tepat_waktu
1241,S1,8,3.2,2.885,18,158,149,9,lulus_tepat_waktu
1242,S2,1,3.385,3.385,10,10,10,0,lulus_tepat_waktu
1242,S2,2,3.355,3.368,12,22,22,0,lulus_tepat_waktu
1242,S2,3,3.614,3.464,14,36,35,1,lulus_tepat_waktu
1242,S2,4,3.242,3.405,13,49,48,1,lulus_tepat_waktu
1243,S1,1,3.106,3.106,19,19,18,1,lulus_tepat_waktu
1243,S1,2,2.633,2.858,21,40,37,3,lulus_tepat_waktu
1243,S1,3,2.705,2.808,19,59,55,4,lulus_tepat_waktu
1243,S1,4,2.437,2.722,18,77,70,7,lulus_tepat_waktu
1243,S1,5,3.158,2.804,18,95,87,8,lulus_tepat_waktu
1243,S1,6,2.71,2.785,24,119,109,10,lulus_tepat_waktu
1243,S1,7,2.914,2.804,20,139,128,11,lulus_tepat_waktu
1243,S1,8,3.303,2.869,21,160,148,12,lulus_tepat_waktu
1244,S3,1,3.662,3.662,6,6,6,0,dropout
1245,S3,1,3.093,3.093,9,9,9,0,lulus_tepat_waktu
1245,S3,2,3.463,3.296,11,20,20,0,lulus_tepat_waktu
1245,S3,3,4.0,3.546,11,31,31,0,lulus_tepat_waktu
1245,S3,4,3.922,3.631,9,40,40,0,lulus_tepat_waktu
1245,S3,5,3.252,3.581,6,46,46,0,lulus_tepat_waktu
1246,S1,1,2.416,2.416,19,19,16,3,lulus_terlambat
1246,S1,2,2.075,2.265,15,34,29,5,lulus_terlambat
1246,S1,3,2.13,2.224,15,49,42,7,lulus_terlambat
1246,S1,4,2.071,2.188,15,64,54,10,lulus_terlambat
1246,S1,5,1.537,2.058,16,80,65,15,lulus_terlambat
1246,S1,6,2.582,2.141,15,95,79,16,lulus_terlambat
1246,S1,7,2.582,2.221,21,116,98,18,lulus_terlambat
1246,S1,8,2.479,2.257,19,135,114,21,lulus_terlambat
1246,S1,9,2.11,2.241,16,151,127,24,lulus_terlambat
1246,S1,10,2.442,2.259,15,166,140,26,lulus_terlambat
1246,S1,11,2.543,2.283,15,181,154,27,lulus_terlambat
1247,S1,1,3.171,3.171,22,22,21,1,lulus_tepat_waktu
1247,S1,2,2.898,3.037,21,43,40,3,lulus_tepat_waktu
1247,S1,3,3.291,3.121,21,64,60,4,lulus_tepat_waktu
1247,S1,4,2.848,3.046,24,88,82,6,lulus_tepat_waktu
1247,S1,5,2.929,3.026,18,106,99,7,lulus_tepat_waktu
1247,S1,6,3.483,3.099,20,126,118,8,lulus_tepat_waktu
1247,S1,7,2.524,3.01,23,149,139,10,lulus_tepat_waktu
1247,S1,8,3.142,3.026,20,169,159,10,lulus_tepat_waktu
1248,S1,1,2.873,2.873,18,18,17,1,lulus_terlambat
1248,S1,2,3.138,3.009,19,37,36,1,lulus_terlambat
1248,S1,3,2.333,2.75,23,60,56,4,lulus_terlambat
1248,S1,4,2.332,2.666,15,75,69,6,lulus_terlambat
1248,S1,5,2.324,2.603,17,92,84,8,lulus_terlambat
1248,S1,6,2.22,2.54,18,110,100,10,lulus_terlambat
1248,S1,7,2.599,2.549,18,128,116,12,lulus_terlambat
1248,S1,8,1.994,2.474,20,148,132,16,lulus_terlambat
1248,S1,9,2.444,2.471,16,164,145,19,lulus_terlambat
1249,S1,1,2.865,2.865,18,18,16,2,lulus_terlambat
1249,S1,2,1.839,2.352,18,36,28,8,lulus_terlambat
1249,S1,3,1.773,2.159,18,54,40,14,lulus_terlambat
1249,S1,4,1.521,2.013,16,70,52,18,lulus_terlambat
1249,S1,5,2.418,2.084,15,85,65,20,lulus_terlambat
1249,S1,6,2.174,2.098,15,100,78,22,lulus_terlambat
1249,S1,7,1.567,2.021,17,117,90,27,lulus_terlambat
1249,S1,8,2.339,2.063,18,135,105,30,lulus_terlambat
1249,S1,9,2.303,2.09,17,152,120,32,lulus_terlambat
1249,S1,10,1.627,2.046,16,168,133,35,lulus_terlambat
1249,S1,11,2.057,2.047,17,185,148,37,lulus_terlambat
1250,S3,1,3.414,3.414,10,10,10,0,lulus_tepat_waktu
1250,S3,2,3.425,3.42,11,21,21,0,lulus_tepat_waktu
1250,S3,3,3.546,3.451,7,28,28,0,lulus_tepat_waktu
1250,S3,4,3.714,3.525,11,39,39,0,lulus_tepat_waktu
1250,S3,5,3.904,3.59,8,47,47,0,lulus_tepat_waktu
1251,S2,1,3.21,3.21,11,11,11,0,dropout
1251,S2,2,2.685,2.948,11,22,21,1,dropout
1251,S2,3,2.782,2.883,14,36,34,2,dropout
1251,S2,4,3.334,2.981,10,46,44,2,dropout
1251,S2,5,2.567,2.907,10,56,53,3,dropout
1251,S2,6,3.219,2.966,13,69,66,3,dropout
1251,S2,7,2.611,2.913,12,81,77,4,dropout
1251,S2,8,2.899,2.912,9,90,85,5,dropout
1252,S1,1,2.206,2.206,18,18,16,2,lulus_terlambat
1252,S1,2,2.011,2.114,16,34,30,4,lulus_terlambat
1252,S1,3,2.259,2.16,16,50,43,7,lulus_terlambat
1252,S1,4,2.357,2.212,18,68,59,9,lulus_terlambat
1252,S1,5,2.242,2.219,18,86,74,12,lulus_terlambat
1252,S1,6,2.324,2.235,16,102,87,15,lulus_terlambat
1252,S1,7,2.707,2.302,17,119,103,16,lulus_terlambat
1252,S1,8,2.688,2.355,19,138,121,17,lulus_terlambat
1252,S1,9,2.642,2.393,21,159,141,18,lulus_terlambat
1252,S1,10,2.729,2.431,20,179,159,20,lulus_terlambat
1253,S1,1,2.896,2.896,20,20,19,1,lulus_tepat_waktu
1253,S1,2,3.061,2.974,18,38,37,1,lulus_tepat_waktu
1253,S1,3,2.55,2.814,23,61,58,3,lulus_tepat_waktu
1253,S1,4,2.442,2.73,18,79,73,6,lulus_tepat_waktu
1253,S1,5,2.814,2.745,17,96,89,7,lulus_tepat_waktu
1253,S1,6,2.777,2.75,20,116,108,8,lulus_tepat_waktu
1253,S1,7,3.281,2.825,19,135,126,9,lulus_tepat_waktu
1253,S1,8,2.147,2.726,23,158,145,13,lulus_tepat_waktu
1254,S2,1,3.25,3.25,14,14,14,0,lulus_tepat_waktu
1254,S2,2,3.626,3.415,11,25,24,1,lulus_tepat_waktu
1254,S2,3,3.321,3.39,9,34,33,1,lulus_tepat_waktu
1254,S2,4,3.513,3.424,13,47,46,1,lulus_tepat_waktu
1255,S1,1,2.317,2.317,22,22,18,4,lulus_terlambat
1255,S1,2,2.606,2.434,15,37,32,5,lulus_terlambat
1255,S1,3,2.01,2.28,21,58,51,7,lulus_terlambat
1255,S1,4,2.175,2.259,15,73,63,10,lulus_terlambat
1255,S1,5,2.254,2.258,16,89,77,12,lulus_terlambat
1255,S1,6,2.333,2.27,18,107,91,16,lulus_terlambat
1255,S1,7,2.295,2.274,17,124,106,18,lulus_terlambat
1255,S1,8,2.234,2.269,17,141,121,20,lulus_terlambat
1255,S1,9,2.334,2.276,16,157,134,23,lulus_terlambat
1255,S1,10,2.325,2.281,18,175,148,27,lulus_terlambat
1256,S1,1,1.854,1.854,20,20,16,4,dropout
1256,S1,2,2.089,1.966,18,38,31,7,dropout
1256,S1,3,2.075,1.998,16,54,44,10,dropout
1256,S1,4,1.294,1.845,15,69,55,14,dropout
1256,S1,5,2.017,1.881,18,87,70,17,dropout
1256,S1,6,2.044,1.906,16,103,83,20,dropout
1256,S1,7,2.364,1.968,16,119,97,22,dropout
1256,S1,8,1.509,1.91,17,136,109,27,dropout
1256,S1,9,2.055,1.927,18,154,124,30,dropout
1256,S1,10,2.042,1.938,16,170,137,33,dropout
1256,S1,11,2.132,1.955,16,186,151,35,dropout
1256,S1,12,1.714,1.937,15,201,163,38,dropout
1256,S1,13,1.567,1.906,18,219,176,43,dropout
1256,S1,14,2.129,1.92,15,234,189,45,dropout
1257,S1,1,3.509,3.509,20,20,19,1,lulus_tepat_waktu
1257,S1,2,3.341,3.423,21,41,40,1,lulus_tepat_waktu
1257,S1,3,3.412,3.419,24,65,63,2,lulus_tepat_waktu
1257,S1,4,4.0,3.571,23,88,86,2,lulus_tepat_waktu
1257,S1,5,3.777,3.611,21,109,106,3,lulus_tepat_waktu
1257,S1,6,4.0,3.676,22,131,128,3,lulus_tepat_waktu
1257,S1,7,3.083,3.587,23,154,151,3,lulus_tepat_waktu
1258,S1,1,3.679,3.679,18,18,17,1,lulus_tepat_waktu
1258,S1,2,3.477,3.568,22,40,39,1,lulus_tepat_waktu
1258,S1,3,3.527,3.554,21,61,60,1,lulus_tepat_waktu
1258,S1,4,3.737,3.604,23,84,83,1,lulus_tepat_waktu
1258,S1,5,3.343,3.552,21,105,103,2,lulus_tepat_waktu
1258,S1,6,3.806,3.597,23,128,126,2,lulus_tepat_waktu
1258,S1,7,3.298,3.552,23,151,148,3,lulus_tepat_waktu
1259,S2,1,3.424,3.424,9,9,9,0,lulus_tepat_waktu
1259,S2,2,3.708,3.597,14,23,23,0,lulus_tepat_waktu
1259,S2,3,3.852,3.68,11,34,34,0,lulus_tepat_waktu
1259,S2,4,3.725,3.691,12,46,45,1,lulus_tepat_waktu
1260,S1,1,3.174,3.174,20,20,19,1,lulus_tepat_waktu
1260,S1,2,3.036,3.099,24,44,42,2,lulus_tepat_waktu
1260,S1,3,2.77,2.989,22,66,62,4,lulus_tepat_waktu
1260,S1,4,3.037,2.999,18,84,80,4,lulus_tepat_waktu
1260,S1,5,3.423,3.091,23,107,102,5,lulus_tepat_waktu
1260,S1,6,3.406,3.148,24,131,125,6,lulus_tepat_waktu
1260,S1,7,3.688,3.223,21,152,146,6,lulus_tepat_waktu
1261,S2,1,3.949,3.949,9,9,9,0,lulus_tepat_waktu
1261,S2,2,3.551,3.73,11,20,20,0,lulus_tepat_waktu
1261,S2,3,3.258,3.584,9,29,29,0,lulus_tepat_waktu
1261,S2,4,4.0,3.719,14,43,43,0,lulus_tepat_waktu
1262,S1,1,1.525,1.525,19,19,12,7,lulus_terlambat
1262,S1,2,1.984,1.748,18,37,26,11,lulus_terlambat
1262,S1,3,1.929,1.807,18,55,39,16,lulus_terlambat
1262,S1,4,1.935,1.837,17,72,50,22,lulus_terlambat
1262,S1,5,2.462,1.945,15,87,63,24,lulus_terlambat
1262,S1,6,2.339,2.013,18,105,78,27,lulus_terlambat
1262,S1,7,2.307,2.05,15,120,91,29,lulus_terlambat
1262,S1,8,2.486,2.101,16,136,104,32,lulus_terlambat
1262,S1,9,2.672,2.168,18,154,120,34,lulus_terlambat
1262,S1,10,1.689,2.115,19,173,135,38,lulus_terlambat
1262,S1,11,1.891,2.097,15,188,146,42,lulus_terlambat
1263,S1,1,2.94,2.94,21,21,20,1,lulus_tepat_waktu
1263,S1,2,3.306,3.109,18,39,38,1,lulus_tepat_waktu
1263,S1,3,3.559,3.28,24,63,62,1,lulus_tepat_waktu
1263,S1,4,3.536,3.349,23,86,84,2,lulus_tepat_waktu
1263,S1,5,3.177,3.314,22,108,106,2,lulus_tepat_waktu
1263,S1,6,2.713,3.216,21,129,126,3,lulus_tepat_waktu
1263,S1,7,2.945,3.178,21,150,145,5,lulus_tepat_waktu
1264,S1,1,2.805,2.805,20,20,19,1,lulus_tepat_waktu
1264,S1,2,3.313,3.053,19,39,37,2,lulus_tepat_waktu
1264,S1,3,3.598,3.249,22,61,59,2,lulus_tepat_waktu
1264,S1,4,3.094,3.207,23,84,81,3,lulus_tepat_waktu
1264,S1,5,3.308,3.228,23,107,104,3,lulus_tepat_waktu
1264,S1,6,2.947,3.18,22,129,124,5,lulus_tepat_waktu
1264,S1,7,3.272,3.192,19,148,142,6,lulus_tepat_waktu
1264,S1,8,3.671,3.257,23,171,164,7,lulus_tepat_waktu
1265,S1,1,3.285,3.285,21,21,20,1,lulus_tepat_waktu
1265,S1,2,3.558,3.431,24,45,43,2,lulus_tepat_waktu
1265,S1,3,3.209,3.356,23,68,65,3,lulus_tepat_waktu
1265,S1,4,3.67,3.432,22,90,86,4,lulus_tepat_waktu
1265,S1,5,3.606,3.467,22,112,107,5,lulus_tepat_waktu
1265,S1,6,3.611,3.489,21,133,127,6,lulus_tepat_waktu
1265,S1,7,3.391,3.475,22,155,148,7,lulus_tepat_waktu
1266,S1,1,3.006,3.006,21,21,20,1,lulus_tepat_waktu
1266,S1,2,3.018,3.012,24,45,43,2,lulus_tepat_waktu
1266,S1,3,3.027,3.017,23,68,66,2,lulus_tepat_waktu
1266,S1,4,3.38,3.109,23,91,89,2,lulus_tepat_waktu
1266,S1,5,2.599,3.013,21,112,109,3,lulus_tepat_waktu
1266,S1,6,3.174,3.039,21,133,129,4,lulus_tepat_waktu
1266,S1,7,2.785,3.004,21,154,149,5,lulus_tepat_waktu
1267,S1,1,1.849,1.849,19,19,13,6,lulus_terlambat
1267,S1,2,2.494,2.154,17,36,28,8,lulus_terlambat
1267,S1,3,2.389,2.223,15,51,41,10,lulus_terlambat
1267,S1,4,2.097,2.19,18,69,56,13,lulus_terlambat
1267,S1,5,2.166,2.185,18,87,72,15,lulus_terlambat
1267,S1,6,2.516,2.239,17,104,87,17,lulus_terlambat
1267,S1,7,2.579,2.296,21,125,106,19,lulus_terlambat
1267,S1,8,2.354,2.304,20,145,123,22,lulus_terlambat
1267,S1,9,2.39,2.314,18,163,138,25,lulus_terlambat
1267,S1,10,2.499,2.33,16,179,151,28,lulus_terlambat
1268,S1,1,2.802,2.802,19,19,18,1,lulus_terlambat
1268,S1,2,2.253,2.527,19,38,34,4,lulus_terlambat
1268,S1,3,2.966,2.663,17,55,50,5,lulus_terlambat
1268,S1,4,2.406,2.597,19,74,65,9,lulus_terlambat
1268,S1,5,2.78,2.63,16,90,79,11,lulus_terlambat
1268,S1,6,3.032,2.697,18,108,97,11,lulus_terlambat
1268,S1,7,2.755,2.706,21,129,116,13,lulus_terlambat
1268,S1,8,2.838,2.723,19,148,133,15,lulus_terlambat
1268,S1,9,2.649,2.715,19,167,150,17,lulus_terlambat
1269,S1,1,2.259,2.259,19,19,16,3,lulus_terlambat
1269,S1,2,2.685,2.46,17,36,32,4,lulus_terlambat
1269,S1,3,2.442,2.453,21,57,51,6,lulus_terlambat
1269,S1,4,2.973,2.578,18,75,68,7,lulus_terlambat
1269,S1,5,2.798,2.626,21,96,87,9,lulus_terlambat
1269,S1,6,2.454,2.599,18,114,102,12,lulus_terlambat
1269,S1,7,2.682,2.608,15,129,116,13,lulus_terlambat
1269,S1,8,2.576,2.604,20,149,134,15,lulus_terlambat
1269,S1,9,2.578,2.601,18,167,151,16,lulus_terlambat
1270,S1,1,2.856,2.856,20,20,19,1,lulus_terlambat
1270,S1,2,2.082,2.479,19,39,35,4,lulus_terlambat
1270,S1,3,2.338,2.438,16,55,48,7,lulus_terlambat
1270,S1,4,2.784,2.523,18,73,64,9,lulus_terlambat
1270,S1,5,2.136,2.44,20,93,81,12,lulus_terlambat
1270,S1,6,2.506,2.45,17,110,97,13,lulus_terlambat
1270,S1,7,2.314,2.428,21,131,115,16,lulus_terlambat
1270,S1,8,1.971,2.379,16,147,126,21,lulus_terlambat
1270,S1,9,2.609,2.4,15,162,140,22,lulus_terlambat
1270,S1,10,2.741,2.436,19,181,158,23,lulus_terlambat
1271,S1,1,3.359,3.359,21,21,21,0,lulus_tepat_waktu
1271,S1,2,3.048,3.204,21,42,41,1,lulus_tepat_waktu
1271,S1,3,3.437,3.289,24,66,64,2,lulus_tepat_waktu
1271,S1,4,2.942,3.202,22,88,84,4,lulus_tepat_waktu
1271,S1,5,2.999,3.167,18,106,101,5,lulus_tepat_waktu
1271,S1,6,3.156,3.166,21,127,122,5,lulus_tepat_waktu
1271,S1,7,3.305,3.188,24,151,145,6,lulus_tepat_waktu
1272,S1,1,3.454,3.454,20,20,19,1,lulus_tepat_waktu
1272,S1,2,2.908,3.156,24,44,42,2,lulus_tepat_waktu
1272,S1,3,2.611,2.998,18,62,58,4,lulus_tepat_waktu
1272,S1,4,3.082,3.019,21,83,78,5,lulus_tepat_waktu
1272,S1,5,2.569,2.925,22,105,99,6,lulus_tepat_waktu
1272,S1,6,3.022,2.94,20,125,118,7,lulus_tepat_waktu
1272,S1,7,2.729,2.91,21,146,138,8,lulus_tepat_waktu
1272,S1,8,3.086,2.93,19,165,157,8,lulus_tepat_waktu
1273,S1,1,2.436,2.436,21,21,17,4,lulus_terlambat
1273,S1,2,2.874,2.638,18,39,33,6,lulus_terlambat
1273,S1,3,2.391,2.56,18,57,48,9,lulus_terlambat
1273,S1,4,2.644,2.578,15,72,62,10,lulus_terlambat
1273,S1,5,1.69,2.392,19,91,76,15,lulus_terlambat
1273,S1,6,2.278,2.375,16,107,90,17,lulus_terlambat
1273,S1,7,2.379,2.376,18,125,105,20,lulus_terlambat
1273,S1,8,2.658,2.408,16,141,120,21,lulus_terlambat
1273,S1,9,2.595,2.432,21,162,140,22,lulus_terlambat
1273,S1,10,2.322,2.421,19,181,156,25,lulus_terlambat
1274,S1,1,3.035,3.035,22,22,22,0,lulus_tepat_waktu
1274,S1,2,2.568,2.791,24,46,44,2,lulus_tepat_waktu
1274,S1,3,3.012,2.853,18,64,61,3,lulus_tepat_waktu
1274,S1,4,3.397,2.988,21,85,81,4,lulus_tepat_waktu
1274,S1,5,3.464,3.089,23,108,104,4,lulus_tepat_waktu
1274,S1,6,3.273,3.119,21,129,124,5,lulus_tepat_waktu
1274,S1,7,3.216,3.133,22,151,145,6,lulus_tepat_waktu
1275,S1,1,2.169,2.169,18,18,15,3,lulus_terlambat
1275,S1,2,1.325,1.759,17,35,28,7,lulus_terlambat
1275,S1,3,2.312,1.947,18,53,43,10,lulus_terlambat
1275,S1,4,2.874,2.172,17,70,59,11,lulus_terlambat
1275,S1,5,2.054,2.148,18,88,74,14,lulus_terlambat
1275,S1,6,1.755,2.084,17,105,86,19,lulus_terlambat
1275,S1,7,2.265,2.111,18,123,101,22,lulus_terlambat
1275,S1,8,2.256,2.127,16,139,114,25,lulus_terlambat
1275,S1,9,1.772,2.087,18,157,128,29,lulus_terlambat
1275,S1,10,2.096,2.088,18,175,143,32,lulus_terlambat
1275,S1,11,1.82,2.063,18,193,157,36,lulus_terlambat
1276,S2,1,3.267,3.267,14,14,14,0,lulus_tepat_waktu
1276,S2,2,3.127,3.206,11,25,25,0,lulus_tepat_waktu
1276,S2,3,3.167,3.192,14,39,39,0,lulus_tepat_waktu
1277,S1,1,2.4,2.4,21,21,18,3,lulus_tepat_waktu
1277,S1,2,3.232,2.746,15,36,33,3,lulus_tepat_waktu
1277,S1,3,3.053,2.859,21,57,53,4,lulus_tepat_waktu
1277,S1,4,3.38,3.013,24,81,76,5,lulus_tepat_waktu
1277,S1,5,2.909,2.99,23,104,98,6,lulus_tepat_waktu
1277,S1,6,3.203,3.022,18,122,116,6,lulus_tepat_waktu
1277,S1,7,2.993,3.017,22,144,136,8,lulus_tepat_waktu
1277,S1,8,3.69,3.092,18,162,153,9,lulus_tepat_waktu
1278,S1,1,2.949,2.949,21,21,20,1,lulus_tepat_waktu
1278,S1,2,2.788,2.875,18,39,37,2,lulus_tepat_waktu
1278,S1,3,3.074,2.944,21,60,58,2,lulus_tepat_waktu
1278,S1,4,3.818,3.186,23,83,81,2,lulus_tepat_waktu
1278,S1,5,2.981,3.143,22,105,101,4,lulus_tepat_waktu
1278,S1,6,3.032,3.127,18,123,119,4,lulus_tepat_waktu
1278,S1,7,3.164,3.133,22,145,141,4,lulus_tepat_waktu
1278,S1,8,3.426,3.174,24,169,164,5,lulus_tepat_waktu
1279,S1,1,2.176,2.176,22,22,19,3,lulus_terlambat
1279,S1,2,1.932,2.07,17,39,32,7,lulus_terlambat
1279,S1,3,2.301,2.134,15,54,45,9,lulus_terlambat
1279,S1,4,2.337,2.185,18,72,61,11,lulus_terlambat
1279,S1,5,2.265,2.199,16,88,74,14,lulus_terlambat
1279,S1,6,3.013,2.331,17,105,91,14,lulus_terlambat
1279,S1,7,2.859,2.426,23,128,112,16,lulus_terlambat
1279,S1,8,1.993,2.365,21,149,128,21,lulus_terlambat
1279,S1,9,2.404,2.369,16,165,142,23,lulus_terlambat
1279,S1,10,2.635,2.391,15,180,156,24,lulus_terlambat
1280,S1,1,2.212,2.212,22,22,18,4,lulus_tepat_waktu
1280,S1,2,2.572,2.364,16,38,33,5,lulus_tepat_waktu
1280,S1,3,2.871,2.545,21,59,52,7,lulus_tepat_waktu
1280,S1,4,2.983,2.651,19,78,70,8,lulus_tepat_waktu
1280,S1,5,3.191,2.752,18,96,87,9,lulus_tepat_waktu
1280,S1,6,3.016,2.802,22,118,109,9,lulus_tepat_waktu
1280,S1,7,3.465,2.902,21,139,129,10,lulus_tepat_waktu
1280,S1,8,3.021,2.917,21,160,149,11,lulus_tepat_waktu
1281,S1,1,3.152,3.152,18,18,17,1,lulus_tepat_waktu
1281,S1,2,3.278,3.223,23,41,39,2,lulus_tepat_waktu
1281,S1,3,3.803,3.437,24,65,63,2,lulus_tepat_waktu
1281,S1,4,3.072,3.342,23,88,85,3,lulus_tepat_waktu
1281,S1,5,3.063,3.286,22,110,106,4,lulus_tepat_waktu
1281,S1,6,3.186,3.268,24,134,130,4,lulus_tepat_waktu
1281,S1,7,3.066,3.239,23,157,153,4,lulus_tepat_waktu
1282,S1,1,0.789,0.789,22,22,15,7,dropout
1282,S1,2,1.212,0.979,18,40,28,12,dropout
1282,S1,3,1.981,1.253,15,55,39,16,dropout
1282,S1,4,1.839,1.378,15,70,49,21,dropout
1282,S1,5,1.936,1.477,15,85,61,24,dropout
1282,S1,6,1.721,1.518,17,102,74,28,dropout
1282,S1,7,1.479,1.513,15,117,85,32,dropout
1282,S1,8,1.704,1.534,15,132,96,36,dropout
1282,S1,9,1.315,1.509,17,149,107,42,dropout
1282,S1,10,1.811,1.542,18,167,121,46,dropout
1282,S1,11,1.409,1.53,16,183,132,51,dropout
1282,S1,12,1.812,1.553,16,199,143,56,dropout
1282,S1,13,1.717,1.566,17,216,156,60,dropout
1282,S1,14,1.447,1.558,15,231,166,65,dropout
1283,S3,1,2.934,2.934,7,7,6,1,dropout
1284,S1,1,3.008,3.008,19,19,18,1,lulus_tepat_waktu
1284,S1,2,2.756,2.867,24,43,40,3,lulus_tepat_waktu
1284,S1,3,3.096,2.935,18,61,57,4,lulus_tepat_waktu
1284,S1,4,2.675,2.868,21,82,76,6,lulus_tepat_waktu
1284,S1,5,3.508,2.989,19,101,95,6,lulus_tepat_waktu
1284,S1,6,3.354,3.057,23,124,117,7,lulus_tepat_waktu
1284,S1,7,3.665,3.155,24,148,140,8,lulus_tepat_waktu
1284,S1,8,3.418,3.189,22,170,161,9,lulus_tepat_waktu
1285,S1,1,3.671,3.671,20,20,19,1,lulus_tepat_waktu
1285,S1,2,3.897,3.794,24,44,42,2,lulus_tepat_waktu
1285,S1,3,3.146,3.585,21,65,63,2,lulus_tepat_waktu
1285,S1,4,3.71,3.617,23,88,85,3,lulus_tepat_waktu
1285,S1,5,3.481,3.589,23,111,108,3,lulus_tepat_waktu
1285,S1,6,3.691,3.605,21,132,128,4,lulus_tepat_waktu
1285,S1,7,4.0,3.666,24,156,151,5,lulus_tepat_waktu
1286,S1,1,3.155,3.155,22,22,22,0,lulus_tepat_waktu
1286,S1,2,3.057,3.104,24,46,46,0,lulus_tepat_waktu
1286,S1,3,3.046,3.084,23,69,68,1,lulus_tepat_waktu
1286,S1,4,3.094,3.087,22,91,90,1,lulus_tepat_waktu
1286,S1,5,3.432,3.154,22,113,111,2,lulus_tepat_waktu
1286,S1,6,3.464,3.206,23,136,134,2,lulus_tepat_waktu
1286,S1,7,3.286,3.217,21,157,154,3,lulus_tepat_waktu
1287,S3,1,3.79,3.79,11,11,10,1,lulus_tepat_waktu
1287,S3,2,4.0,3.879,8,19,18,1,lulus_tepat_waktu
1287,S3,3,3.906,3.885,6,25,24,1,lulus_tepat_waktu
1287,S3,4,4.0,3.91,7,32,31,1,lulus_tepat_waktu
1287,S3,5,3.201,3.754,9,41,40,1,lulus_tepat_waktu
1287,S3,6,3.323,3.684,8,49,48,1,lulus_tepat_waktu
1288,S2,1,3.085,3.085,14,14,13,1,lulus_tepat_waktu
1288,S2,2,3.368,3.215,12,26,25,1,lulus_tepat_waktu
1288,S2,3,3.349,3.252,10,36,35,1,lulus_tepat_waktu
1288,S2,4,2.956,3.193,9,45,43,2,lulus_tepat_waktu
1289,S3,1,2.918,2.918,7,7,6,1,dropout
1289,S3,2,3.514,3.236,8,15,14,1,dropout
1289,S3,3,2.694,3.047,8,23,21,2,dropout
1289,S3,4,2.782,2.992,6,29,27,2,dropout
1290,S1,1,3.074,3.074,21,21,21,0,lulus_tepat_waktu
1290,S1,2,3.319,3.199,22,43,42,1,lulus_tepat_waktu
1290,S1,3,3.05,3.146,24,67,65,2,lulus_tepat_waktu
1290,S1,4,2.902,3.086,22,89,85,4,lulus_tepat_waktu
1290,S1,5,2.213,2.919,21,110,103,7,lulus_tepat_waktu
1290,S1,6,3.116,2.947,18,128,121,7,lulus_tepat_waktu
1290,S1,7,2.764,2.919,23,151,143,8,lulus_tepat_waktu
1290,S1,8,3.204,2.951,19,170,162,8,lulus_tepat_waktu
1291,S1,1,3.792,3.792,22,22,22,0,lulus_tepat_waktu
1291,S1,2,3.536,3.667,21,43,43,0,lulus_tepat_waktu
1291,S1,3,3.426,3.581,24,67,67,0,lulus_tepat_waktu
1291,S1,4,3.573,3.579,23,90,90,0,lulus_tepat_waktu
1291,S1,5,3.698,3.604,24,114,113,1,lulus_tepat_waktu
1291,S1,6,3.363,3.563,23,137,136,1,lulus_tepat_waktu
1291,S1,7,2.822,3.457,23,160,157,3,lulus_tepat_waktu
1292,S1,1,2.819,2.819,18,18,17,1,lulus_terlambat
1292,S1,2,2.131,2.449,21,39,35,4,lulus_terlambat
1292,S1,3,2.581,2.491,18,57,51,6,lulus_terlambat
1292,S1,4,2.331,2.447,21,78,68,10,lulus_terlambat
1292,S1,5,2.404,2.44,15,93,81,12,lulus_terlambat
1292,S1,6,2.441,2.44,18,111,96,15,lulus_terlambat
1292,S1,7,2.543,2.453,16,127,111,16,lulus_terlambat
1292,S1,8,2.544,2.465,18,145,128,17,lulus_terlambat
1292,S1,9,2.524,2.471,18,163,145,18,lulus_terlambat
1293,S3,1,3.647,3.647,7,7,7,0,lulus_tepat_waktu
1293,S3,2,3.753,3.709,10,17,17,0,lulus_tepat_waktu
1293,S3,3,3.524,3.641,10,27,27,0,lulus_tepat_waktu
1293,S3,4,3.837,3.694,10,37,37,0,lulus_tepat_waktu
1293,S3,5,3.03,3.588,7,44,44,0,lulus_tepat_waktu
1294,S2,1,3.213,3.213,13,13,13,0,lulus_tepat_waktu
1294,S2,2,3.751,3.492,14,27,27,0,lulus_tepat_waktu
1294,S2,3,3.722,3.554,10,37,37,0,lulus_tepat_waktu
1295,S1,1,2.221,2.221,21,21,18,3,lulus_terlambat
1295,S1,2,2.279,2.247,17,38,33,5,lulus_terlambat
1295,S1,3,2.719,2.393,17,55,48,7,lulus_terlambat
1295,S1,4,2.288,2.367,18,73,64,9,lulus_terlambat
1295,S1,5,2.451,2.384,18,91,79,12,lulus_terlambat
1295,S1,6,1.99,2.325,16,107,90,17,lulus_terlambat
1295,S1,7,2.142,2.302,15,122,103,19,lulus_terlambat
1295,S1,8,1.867,2.249,17,139,116,23,lulus_terlambat
1295,S1,9,2.212,2.246,15,154,129,25,lulus_terlambat
1295,S1,10,1.815,2.205,16,170,140,30,lulus_terlambat
1295,S1,11,2.371,2.221,18,188,155,33,lulus_terlambat
1296,S1,1,3.413,3.413,22,22,21,1,lulus_tepat_waktu
